"rid", "binaryID"
58856,1
58858,10
59616,11
58857,100
59615,110
58859,1000
59538,1001
59604,1100
59628,1101
58860,10000
59603,11000
59627,11010
58861,100000
59602,110000
59561,110100
59575,110101
58862,1000000
59539,1000001
59560,1101000
59573,1101010
58863,10000000
59540,10000001
59563,11010000
59567,11010001
59574,11010100
58864,100000000
59541,100000010
59562,110100000
59566,110100010
58865,1000000000
59542,1000000100
59545,1000000101
59565,1101000000
59568,1101000100
59569,1101000101
58866,10000000000
59543,10000001000
59544,10000001010
59564,11010000000
59571,11010001010
58867,100000000000
59570,110100010100
58868,1000000000000
59546,1000000000001
59572,1101000101000
58869,10000000000000
59547,10000000000001
58870,100000000000000
59557,100000000000001
59548,100000000000010
58871,1000000000000000
59549,1000000000000001
59558,1000000000000010
59559,1000000000000011
58872,10000000000000000
59551,10000000000000010
59556,10000000000000011
59552,100000000000000100
59553,1000000000000001000
59550,10000000000000010000
59554,100000000000000100000
59555,1000000000000001000000
