"rid", "binaryID"
20922,1
20923,10
21401,11
20924,100
21418,101
21400,110
20925,1000
21403,1001
21419,1010
20927,10000
23189,10001
21402,10010
21417,10100
20926,100000
23190,100010
21404,100100
21408,100101
21420,101000
20928,1000000
21410,1000001
23191,1000100
21405,1001000
21407,1001001
21421,1010000
20929,10000000
21411,10000010
21416,10000011
21409,10001000
21406,10010010
21422,10100000
21426,10100001
20931,100000000
21412,100000100
21423,101000000
20930,1000000000
21415,1000001000
21424,1010000000
21414,10000010000
21117,10100000000
21425,10100000001
21413,100000100000
23100,101000000000
