"rid", "binaryID"
63155,1
63153,10
63156,100
63154,1000
63158,10000
63168,10001
63157,100000
63170,100010
63171,100011
63159,1000000
63189,1000001
63169,1000100
63172,1000110
63160,10000000
63190,10000010
63162,100000000
63173,100000001
63165,1000000000
63174,1000000010
63164,10000000000
63166,100000000000
63161,1000000000000
63163,10000000000000
63167,100000000000000
63175,100000000000001
63176,1000000000000010
63178,10000000000000100
63180,10000000000000101
63177,100000000000001000
63179,100000000000001010
63181,1000000000000010100
63183,1000000000000010101
63182,10000000000000101000
63184,10000000000000101001
63185,100000000000001010010
63186,1000000000000010100100
63187,10000000000000101001000
63188,10000000000000101001001
