"rid", "binaryID"
62563,1
62564,10
62568,100
63649,101
62566,1000
63648,1010
62567,10000
63651,10100
62565,100000
63650,101000
62569,1000000
63652,1010000
62570,10000000
63653,10100000
62571,100000000
63658,100000001
63655,101000000
63656,101000001
62572,1000000000
62759,1000000001
63660,1000000010
63654,1010000000
62573,10000000000
63665,10000000001
63873,10000000010
63657,10000000100
62574,100000000000
63690,100000000001
63871,100000000100
63872,100000000101
63659,100000001000
62575,1000000000000
63666,1000000000001
63691,1000000000010
63664,1000000001000
63869,1000000001010
63870,1000000001011
62576,10000000000000
63668,10000000000001
63661,10000000010100
62760,10000000010110
62577,100000000000000
63689,100000000000001
63667,100000000000010
63662,100000000101000
63663,100000000101001
62578,1000000000000000
63684,1000000000000001
63670,1000000000000100
63672,1000000000000101
62581,10000000000000000
63673,10000000000000001
63687,10000000000000010
63669,10000000000001000
63671,10000000000001010
62580,100000000000000000
63688,100000000000000100
62579,1000000000000000000
63685,1000000000000001000
62582,10000000000000000000
62774,10000000000000000001
63686,10000000000000010000
63831,100000000000000000000
62775,100000000000000000010
63678,100000000000000000011
63829,1000000000000000000000
63830,1000000000000000000001
63679,1000000000000000000110
63683,1000000000000000000111
62583,10000000000000000000000
63674,10000000000000000000010
63680,10000000000000000001100
63681,10000000000000000001101
62584,100000000000000000000000
63675,100000000000000000000001
63682,100000000000000000011010
62585,1000000000000000000000000
62586,10000000000000000000000000
63676,10000000000000000000000001
62587,100000000000000000000000000
63677,100000000000000000000000010
