"rid", "binaryID"
30636,1
30635,10
29177,100
30634,101
29176,1000
30633,1010
30648,1011
29178,10000
29185,10100
30632,10101
30778,10110
29179,100000
29183,101000
29015,101010
30627,101011
30199,101100
29180,1000000
29184,1010000
29016,1010100
30628,1010110
29181,10000000
29014,10101000
29187,10101100
30629,10101101
29182,100000000
29017,101010000
30198,101010001
29186,101011000
29190,101011010
30630,101011011
28928,1010100000
29018,1010100001
30197,1010100010
29188,1010110000
29189,1010110001
29191,1010110100
28963,1010110110
30631,1010110111
28929,10101000000
29022,10101000010
30194,10101000011
30732,10101000100
28965,10101101100
28978,10101101110
30637,10101101111
28931,101010000000
29898,101010000001
29021,101010000100
30190,101010000101
30193,101010000110
28964,101011011000
28979,101011011100
30638,101011011110
28932,1010100000000
29895,1010100000001
29897,1010100000010
29020,1010100001000
29908,1010100001001
30191,1010100001010
30192,1010100001100
28962,1010110110000
29702,1010110110001
28981,1010110111000
29693,1010110111001
30640,1010110111100
30641,1010110111101
28930,10101000000000
29894,10101000000010
29896,10101000000100
29019,10101000010000
29910,10101000010001
29907,10101000010010
30195,10101000011000
30196,10101000011001
28967,10101101100000
29725,10101101100001
29701,10101101100010
28980,10101101110000
29660,10101101110001
29694,10101101110010
30639,10101101111000
29654,10101101111010
64285,10101101111011
28933,101010000000000
29728,101010000000001
29899,101010000001000
29023,101010000100000
30607,101010000100001
29909,101010000100010
28966,101011011000000
29724,101011011000010
28984,101011011100000
29686,101011011100001
29659,101011011100010
29692,101011011100100
29655,101011011110000
29656,101011011110001
29653,101011011110100
30642,101011011110110
30802,101011011110111
30994,1010100000000000
29900,1010100000010000
29024,1010100001000000
30606,1010100001000010
28968,1010110110000000
29726,1010110110000100
29727,1010110110000101
28982,1010110111000000
29685,1010110111000010
29695,1010110111001000
29698,1010110111001001
29657,1010110111100010
30644,1010110111101100
30671,1010110111101101
29652,1010110111101110
30803,1010110111101111
30995,10101000000000000
30996,10101000000000001
29901,10101000000100000
29904,10101000000100001
28892,10101000010000000
29025,10101000010000001
30716,10101000010000100
28969,10101101100000000
28985,10101101110000000
30973,10101101110000100
29696,10101101110010000
29697,10101101110010001
29699,10101101110010010
29700,10101101110010011
29658,10101101111000100
29193,10101101111011000
29195,10101101111011001
31028,10101101111011010
29651,10101101111011100
28993,10101101111011110
30643,10101101111011111
30993,101010000000000000
30713,101010000000000010
29902,101010000001000000
29903,101010000001000001
29905,101010000001000010
29906,101010000001000011
28893,101010000100000000
29030,101010000100001000
30123,101010000100001001
28970,101011011000000000
29703,101011011000000001
28983,101011011100000000
30971,101011011100001000
30972,101011011100001001
29192,101011011110110000
29194,101011011110110010
31029,101011011110110100
31030,101011011110110101
28992,101011011110111100
28998,101011011110111110
29352,101011011110111111
29893,1010100000000000000
30712,1010100000000000100
28894,1010100001000000000
29031,1010100001000010000
30187,1010100001000010001
28971,1010110110000000000
29704,1010110110000000001
28986,1010110111000000000
29661,1010110111000000001
29687,1010110111000010000
29689,1010110111000010010
29196,1010110111101100100
29197,1010110111101100101
29227,1010110111101101000
30617,1010110111101101010
28991,1010110111101111000
28997,1010110111101111100
29351,1010110111101111110
28934,10101000000000001000
29729,10101000000000001001
28895,10101000010000000000
29032,10101000010000100000
30186,10101000010000100001
30188,10101000010000100010
29723,10101101100000000000
28987,10101101110000000000
29682,10101101110000000001
29688,10101101110000100000
29691,10101101110000100001
29690,10101101110000100100
29199,10101101111011010100
29202,10101101111011010101
30932,10101101111011110000
29002,10101101111011111000
29229,10101101111011111001
28935,101010000000000010000
29793,101010000000000010001
29730,101010000000000010010
29734,101010000000000010011
28897,101010000100000000000
29082,101010000100000000001
29033,101010000100001000000
30124,101010000100001000001
30689,101010000100001000010
30777,101010000100001000011
30189,101010000100001000100
29722,101011011000000000000
28988,101011011100000000000
29679,101011011100000000001
29683,101011011100000000010
29684,101011011100000000011
29198,101011011110110101000
29203,101011011110110101010
30931,101011011110111100000
30933,101011011110111100001
29000,101011011110111110000
29235,101011011110111110001
29228,101011011110111110010
28936,1010100000000000100000
29792,1010100000000000100001
29794,1010100000000000100010
29812,1010100000000000100011
29731,1010100000000000100100
28896,1010100001000000000000
29083,1010100001000000000010
29034,1010100001000010000000
30185,1010100001000010000001
30125,1010100001000010000010
30127,1010100001000010000011
30182,1010100001000010000100
30184,1010100001000010000101
30183,1010100001000010000110
28972,1010110110000000000000
28989,1010110111000000000000
29678,1010110111000000000001
29680,1010110111000000000010
29681,1010110111000000000011
29200,1010110111101101010000
29209,1010110111101101010001
29204,1010110111101101010100
29208,1010110111101101010101
30929,1010110111101111000000
30930,1010110111101111000001
28994,1010110111101111000010
29004,1010110111101111100000
29349,1010110111101111100001
29234,1010110111101111100010
29230,1010110111101111100100
29232,1010110111101111100101
28937,10101000000000001000000
29735,10101000000000001000001
29795,10101000000000001000100
29890,10101000000000001000101
29733,10101000000000001001000
28898,10101000010000000000000
29081,10101000010000000000100
29035,10101000010000100000000
30131,10101000010000100000001
30130,10101000010000100000100
30776,10101000010000100000101
30128,10101000010000100000110
29721,10101101100000000000000
28990,10101101110000000000000
29662,10101101110000000000001
29201,10101101111011010100000
29210,10101101111011010100001
29138,10101101111011010101000
29205,10101101111011010101001
30927,10101101111011110000000
30928,10101101111011110000001
30705,10101101111011110000010
28995,10101101111011110000100
29354,10101101111011110000101
29005,10101101111011111000000
29348,10101101111011111000001
29350,10101101111011111000010
29231,10101101111011111001000
29233,10101101111011111001010
28938,101010000000000010000000
29740,101010000000000010000001
29736,101010000000000010000010
29739,101010000000000010000011
29797,101010000000000010001000
29813,101010000000000010001001
29891,101010000000000010001010
29892,101010000000000010001011
29732,101010000000000010010000
28900,101010000100000000000000
29084,101010000100000000001000
30122,101010000100000000001001
29036,101010000100001000000000
30134,101010000100001000000001
30132,101010000100001000000010
30133,101010000100001000000011
30129,101010000100001000001100
28973,101011011000000000000000
29663,101011011100000000000010
29211,101011011110110101000010
29219,101011011110110101000011
29206,101011011110110101010010
29649,101011011110111100000000
29650,101011011110111100000010
30704,101011011110111100000100
28996,101011011110111100001000
29353,101011011110111100001001
29355,101011011110111100001010
29356,101011011110111100001011
29001,101011011110111110000000
29345,101011011110111110000001
29347,101011011110111110000010
29778,1010100000000000100000000
30670,1010100000000000100000001
29741,1010100000000000100000010
29742,1010100000000000100000011
29737,1010100000000000100000100
29738,1010100000000000100000101
29796,1010100000000000100010000
29815,1010100000000000100010010
28901,1010100001000000000000000
29085,1010100001000000000010000
30119,1010100001000000000010001
29037,1010100001000010000000000
30137,1010100001000010000000001
30135,1010100001000010000000010
30136,1010100001000010000000011
28974,1010110110000000000000000
29720,1010110110000000000000001
29664,1010110111000000000000100
29668,1010110111000000000000101
29212,1010110111101101010000100
29225,1010110111101101010000101
29207,1010110111101101010100100
29648,1010110111101111000001000
30758,1010110111101111000001001
29357,1010110111101111000010110
29366,1010110111101111000010111
29003,1010110111101111100000000
29344,1010110111101111100000001
29346,1010110111101111100000010
29779,10101000000000001000000000
30714,10101000000000001000000010
29743,10101000000000001000000110
29744,10101000000000001000000111
29798,10101000000000001000100000
29888,10101000000000001000100001
29814,10101000000000001000100100
28899,10101000010000000000000000
29086,10101000010000000000100000
30118,10101000010000000000100001
30120,10101000010000000000100010
30121,10101000010000000000100011
29038,10101000010000100000000000
30171,10101000010000100000000001
30138,10101000010000100000000010
30140,10101000010000100000000011
29719,10101101100000000000000000
29665,10101101110000000000001000
29669,10101101110000000000001001
29213,10101101111011010100001000
29220,10101101111011010100001001
29224,10101101111011010100001010
29647,10101101111011110000010000
30757,10101101111011110000010010
29358,10101101111011110000101100
29379,10101101111011110000101101
28999,10101101111011111000000000
29343,10101101111011111000000010
29777,101010000000000010000000000
30618,101010000000000010000000100
29799,101010000000000010001000000
29821,101010000000000010001000001
29889,101010000000000010001000010
29816,101010000000000010001001000
29820,101010000000000010001001001
28902,101010000100000000000000000
30115,101010000100000000000000001
29087,101010000100000000001000000
30117,101010000100000000001000001
29039,101010000100001000000000000
30164,101010000100001000000000001
30172,101010000100001000000000010
30175,101010000100001000000000011
30139,101010000100001000000000100
30141,101010000100001000000000101
28975,101011011000000000000000000
29666,101011011100000000000010000
29670,101011011100000000000010010
29673,101011011100000000000010011
29214,101011011110110101000010000
29226,101011011110110101000010100
30756,101011011110111100000100100
29360,101011011110111100001011000
29367,101011011110111100001011001
29006,101011011110111110000000000
29237,101011011110111110000000001
29780,1010100000000000100000000000
29785,1010100000000000100000000001
28939,1010100000000000100000001000
29800,1010100000000000100010000000
29823,1010100000000000100010000001
29822,1010100000000000100010000010
29817,1010100000000000100010010000
28903,1010100001000000000000000000
30113,1010100001000000000000000001
29088,1010100001000000000010000000
30116,1010100001000000000010000001
29040,1010100001000010000000000000
30142,1010100001000010000000000001
30165,1010100001000010000000000010
30170,1010100001000010000000000011
30173,1010100001000010000000000100
30177,1010100001000010000000000101
30926,1010110110000000000000000000
29667,1010110111000000000000100000
29671,1010110111000000000000100100
29675,1010110111000000000000100101
29215,1010110111101101010000100000
29380,1010110111101111000001001000
29384,1010110111101111000001001001
29361,1010110111101111000010110000
29368,1010110111101111000010110010
29369,1010110111101111000010110011
29008,1010110111101111100000000000
29338,1010110111101111100000000001
29238,1010110111101111100000000010
29781,10101000000000001000000000000
29784,10101000000000001000000000001
29788,10101000000000001000000000010
30610,10101000000000001000000010000
29802,10101000000000001000100000000
29825,10101000000000001000100000010
29819,10101000000000001000100100000
30887,10101000010000000000000000000
30114,10101000010000000000000000010
29041,10101000010000100000000000000
30151,10101000010000100000000000001
30143,10101000010000100000000000010
30148,10101000010000100000000000011
30166,10101000010000100000000000100
30169,10101000010000100000000000101
30174,10101000010000100000000001000
30176,10101000010000100000000001001
30178,10101000010000100000000001010
30924,10101101100000000000000000000
30925,10101101100000000000000000001
29672,10101101110000000000001001000
29674,10101101110000000000001001001
29676,10101101110000000000001001010
29677,10101101110000000000001001011
29216,10101101111011010100001000000
29223,10101101111011010100001000001
29381,10101101111011110000010010000
29385,10101101111011110000010010001
29359,10101101111011110000101100000
29370,10101101111011110000101100110
29376,10101101111011110000101100111
29007,10101101111011111000000000000
29337,10101101111011111000000000010
29236,10101101111011111000000000100
29782,101010000000000010000000000000
30609,101010000000000010000000100000
30715,101010000000000010000000100001
29803,101010000000000010001000000000
29826,101010000000000010001000000100
29818,101010000000000010001001000000
30885,101010000100000000000000000000
30886,101010000100000000000000000001
29042,101010000100001000000000000000
30163,101010000100001000000000000001
30144,101010000100001000000000000100
30146,101010000100001000000000000101
30149,101010000100001000000000000110
30167,101010000100001000000000001000
30168,101010000100001000000000001001
30179,101010000100001000000000010100
29705,101011011000000000000000000000
30923,101011011000000000000000000010
29217,101011011110110101000010000000
29222,101011011110110101000010000001
29406,101011011110111100000100100000
30762,101011011110111100000100100001
29386,101011011110111100000100100010
29394,101011011110111100000100100011
29362,101011011110111100001011000000
30755,101011011110111100001011000001
29372,101011011110111100001011001100
29375,101011011110111100001011001110
29009,101011011110111110000000000000
29244,101011011110111110000000000001
29339,101011011110111110000000000100
29340,101011011110111110000000000101
29240,101011011110111110000000001000
29243,101011011110111110000000001001
29783,1010100000000000100000000000000
