"rid", "binaryID"
24653,1
24257,10
24652,11
24258,100
23806,110
24312,111
24259,1000
23803,1100
24262,1101
24311,1110
23805,11000
24261,11010
24313,11100
23804,110000
24309,110001
24260,110100
24314,111000
23807,1100000
24306,1100001
24308,1100010
23809,11000000
24304,11000010
24310,11000100
23808,110000000
24305,110000100
23810,1100000000
24301,1100000001
24307,1100001000
23811,11000000000
24266,11000000001
24302,11000000010
24705,11000010000
23816,110000000000
23941,110000000001
24265,110000000010
24300,110000000100
23814,1100000000000
23942,1100000000010
24295,1100000000011
24263,1100000000100
24303,1100000001000
23817,11000000000000
23943,11000000000100
24296,11000000000110
24264,11000000001000
23813,110000000000000
23940,110000000001000
24299,110000000001001
24294,110000000001100
23815,1100000000000000
23946,1100000000010000
24298,1100000000010010
23812,11000000000000000
23944,11000000000100000
24297,11000000000100100
24761,110000000000000000
23945,110000000001000000
24760,1100000000000000000
24762,1100000000000000001
24267,11000000000000000000
24763,11000000000000000010
24764,11000000000000000011
24268,110000000000000000000
24269,110000000000000000100
24771,110000000000000000110
24775,110000000000000000111
24270,1100000000000000001100
24766,1100000000000000001110
24776,1100000000000000001111
24293,11000000000000000011100
24769,11000000000000000011110
24774,11000000000000000011111
24768,110000000000000000111100
24770,110000000000000000111101
24772,110000000000000000111110
24773,110000000000000000111111
24765,1100000000000000001111000
24767,1100000000000000001111001
24290,1100000000000000001111010
24287,1100000000000000001111100
24777,1100000000000000001111110
24778,1100000000000000001111111
24292,11000000000000000011110000
24291,11000000000000000011110010
24288,11000000000000000011111000
24272,11000000000000000011111100
24759,11000000000000000011111110
24289,110000000000000000111110000
24271,110000000000000000111111000
23819,110000000000000000111111100
23818,1100000000000000001111111000
23820,11000000000000000011111110000
24284,11000000000000000011111110001
23821,110000000000000000111111100000
24281,110000000000000000111111100001
24283,110000000000000000111111100010
23822,1100000000000000001111111000000
24273,1100000000000000001111111000001
24282,1100000000000000001111111000100
23823,11000000000000000011111110000000
24279,11000000000000000011111110000001
24274,11000000000000000011111110000010
24285,11000000000000000011111110001000
24286,11000000000000000011111110001001
23824,110000000000000000111111100000000
24277,110000000000000000111111100000001
24280,110000000000000000111111100000010
24675,110000000000000000111111100010010
23825,1100000000000000001111111000000000
24275,1100000000000000001111111000000001
24278,1100000000000000001111111000000010
24276,11000000000000000011111110000000000
24606,11000000000000000011111110000000001
