"rid", "binaryID"
26328,1
26329,10
26377,11
26059,100
26334,101
26376,110
26058,1000
26333,1010
26056,10000
26332,10100
26060,100000
26331,101000
26057,1000000
26330,1010000
25298,10100000
25302,10100001
25297,101000000
25301,101000010
26023,1010000000
64280,1010000001
25303,1010000100
25437,1010000101
25299,10100000010
25663,10100000011
25304,10100001000
26055,10100001001
25438,10100001010
26042,10100001011
25300,101000000100
25664,101000000101
25305,101000010000
26043,101000010001
25439,101000010100
26024,101000010101
25316,1010000001000
25320,1010000001001
25306,1010000100000
26054,1010000100001
25440,1010000101000
26041,1010000101001
25317,10100000010000
25665,10100000010001
25322,10100000010010
26022,10100000010011
25307,10100001000000
26044,10100001000001
25441,10100001010000
26025,10100001010001
25318,101000000100000
25672,101000000100001
25321,101000000100100
25308,101000010000000
26052,101000010000001
26045,101000010000010
26046,101000010000011
25442,101000010100000
26026,101000010100001
25319,1010000001000000
25671,1010000001000001
26523,1010000001001000
25309,1010000100000000
26047,1010000100000001
26053,1010000100000010
25443,1010000101000000
26031,1010000101000001
26469,10100000010000000
26524,10100000010010000
26525,10100000010010001
25312,10100001000000000
26048,10100001000000010
26049,10100001000000011
25444,10100001010000000
26030,10100001010000001
26032,10100001010000010
26035,10100001010000011
26467,101000000100000000
26468,101000000100000001
26374,101000000100100000
26526,101000000100100010
26527,101000000100100011
25311,101000010000000000
25445,101000010100000000
26027,101000010100000001
26033,101000010100000100
26034,101000010100000101
26036,101000010100000110
26040,101000010100000111
25670,1010000001000000000
26465,1010000001000000010
26466,1010000001000000011
26021,1010000001001000100
26528,1010000001001000110
26529,1010000001001000111
25310,1010000100000000000
25446,1010000101000000000
26028,1010000101000000001
26037,1010000101000001100
26039,1010000101000001101
25669,10100000010000000100
26463,10100000010000000110
26464,10100000010000000111
26016,10100000010010001100
25323,10100000010010001110
25313,10100001000000000000
26050,10100001000000000001
25447,10100001010000000000
26029,10100001010000000001
26038,10100001010000011000
25667,101000000100000001100
25666,101000000100000001110
26017,101000000100100011000
26020,101000000100100011001
25324,101000000100100011100
26013,101000000100100011101
25314,101000010000000000000
25668,1010000001000000011000
26018,1010000001001000110000
26019,1010000001001000110001
25325,1010000001001000111000
25673,1010000001001000111001
26014,1010000001001000111010
26015,1010000001001000111011
26382,1010000100000000000000
25326,10100000010010001110000
25399,10100000010010001110001
26383,10100001000000000000000
26384,10100001000000000000001
25327,101000000100100011100000
25674,101000000100100011100001
25400,101000000100100011100010
26012,101000000100100011100011
25315,101000010000000000000000
26051,101000010000000000000010
25328,1010000001001000111000000
25964,1010000001001000111000001
25675,1010000001001000111000010
25676,1010000001001000111000011
25401,1010000001001000111000100
25329,10100000010010001110000000
25677,10100000010010001110000001
25402,10100000010010001110001000
26007,10100000010010001110001001
26387,101000000100100011100000000
25678,101000000100100011100000010
25679,101000000100100011100000011
25403,101000000100100011100010000
25448,101000000100100011100010001
26008,101000000100100011100010010
26011,101000000100100011100010011
26385,1010000001001000111000000000
26388,1010000001001000111000000001
25404,1010000001001000111000100000
25965,1010000001001000111000100001
25449,1010000001001000111000100010
25996,1010000001001000111000100011
26009,1010000001001000111000100100
26386,10100000010010001110000000000
25963,10100000010010001110000000010
25405,10100000010010001110001000000
25995,10100000010010001110001000001
25450,10100000010010001110001000100
25997,10100000010010001110001000101
26010,10100000010010001110001001000
26351,101000000100100011100000000000
25406,101000000100100011100010000000
25982,101000000100100011100010000001
25451,101000000100100011100010001000
26006,101000000100100011100010001001
26538,1010000001001000111000000000000
25407,1010000001001000111000100000000
25966,1010000001001000111000100000001
25983,1010000001001000111000100000010
25988,1010000001001000111000100000011
25452,1010000001001000111000100010000
26005,1010000001001000111000100010001
26536,10100000010010001110000000000000
26537,10100000010010001110000000000001
25408,10100000010010001110001000000000
25967,10100000010010001110001000000001
25984,10100000010010001110001000000100
25986,10100000010010001110001000000101
25989,10100000010010001110001000000110
25992,10100000010010001110001000000111
25998,10100000010010001110001000100000
26584,10100000010010001110001000100001
25330,101000000100100011100000000000000
26539,101000000100100011100000000000010
26540,101000000100100011100000000000011
25409,101000000100100011100010000000000
25968,101000000100100011100010000000001
25985,101000000100100011100010000001000
25987,101000000100100011100010000001001
25990,101000000100100011100010000001100
25991,101000000100100011100010000001110
25999,101000000100100011100010001000000
26001,101000000100100011100010001000001
26275,101000000100100011100010001000010
25331,1010000001001000111000000000000000
25911,1010000001001000111000000000000001
25680,1010000001001000111000000000000100
26535,1010000001001000111000000000000110
25410,1010000001001000111000100000000000
25981,1010000001001000111000100000000001
25969,1010000001001000111000100000000010
25971,1010000001001000111000100000000011
25993,1010000001001000111000100000011100
26000,1010000001001000111000100010000000
26002,1010000001001000111000100010000001
26276,1010000001001000111000100010000100
26283,1010000001001000111000100010000101
25332,10100000010010001110000000000000000
25893,10100000010010001110000000000000001
25912,10100000010010001110000000000000010
25681,10100000010010001110000000000001000
25684,10100000010010001110000000000001001
26533,10100000010010001110000000000001100
26534,10100000010010001110000000000001101
25411,10100000010010001110001000000000000
25973,10100000010010001110001000000000001
25970,10100000010010001110001000000000100
25972,10100000010010001110001000000000101
25994,10100000010010001110001000000111000
26003,10100000010010001110001000100000010
