"rid", "binaryID"
3766,1
2314,10
3767,11
2313,100
3540,110
3768,111
2315,1000
2318,1001
3541,1100
2316,10000
2324,10001
2319,10010
2321,10011
1779,11000
3511,11001
2317,100000
2325,100001
2320,100100
2322,100110
1780,110000
2362,110001
3513,110010
2326,1000010
2327,1000011
3765,1001000
25237,1001001
2323,1001100
1781,1100000
3510,1100001
2364,1100010
3512,1100100
2329,10010010
3764,10010011
1782,11000000
2377,11000001
3509,11000010
2365,11000100
3514,11001000
3515,11001001
2328,100100100
3760,100100110
3763,100100111
1784,110000000
2390,110000001
2376,110000010
2361,110001000
3516,110010010
3517,110010011
2330,1001001000
2342,1001001001
3756,1001001100
3759,1001001101
3761,1001001110
3762,1001001111
1788,1100000000
2389,1100000010
2379,1100000100
2388,1100000101
2363,1100010000
2331,10010010000
2354,10010010001
3757,10010011000
1783,11000000000
2391,11000000100
2399,11000000101
2378,11000001000
2366,11000100000
2375,11000100001
3698,100100100000
3758,100100110000
1785,110000000000
2402,110000000001
2392,110000001000
2396,110000001001
2400,110000001010
2382,110000010000
2384,110000010001
2367,110001000000
2374,110001000001
3697,1001001000000
3699,1001001000001
3521,1001001100000
3755,1001001100001
1787,1100000000000
2404,1100000000001
2401,1100000000010
2393,1100000010000
2397,1100000010001
2381,1100000100000
2383,1100000100010
2368,1100010000000
2369,1100010000001
2353,10010010000000
2332,10010010000010
3520,10010011000000
1786,11000000000000
3508,11000000000001
2403,11000000000010
2395,11000000100000
2398,11000000100001
2380,11000001000000
2385,11000001000100
2386,11000001000101
2370,11000100000010
2335,100100100000100
2352,100100100000101
3748,100100110000000
1790,110000000000000
3504,110000000000001
3507,110000000000010
2394,110000001000000
2387,110000010001010
2371,110001000000100
2333,1001001000001000
2300,1001001100000000
1789,1100000000000000
2406,1100000000000001
3503,1100000000000010
2372,1100010000001000
2373,1100010000001001
2334,10010010000010000
1791,11000000000000000
2408,11000000000000001
2405,11000000000000010
3505,11000000000000100
3506,11000000000000101
2336,100100100000100000
