"rid", "binaryID"
28533,1
26586,10
28567,11
26585,100
27073,101
28566,110
26589,1000
27076,1001
27074,1010
27072,1100
28568,1101
26588,10000
27075,10010
28488,11010
28569,11011
26587,100000
27077,100100
27086,100101
26591,1000000
26975,1000001
27078,1001000
27082,1001001
26590,10000000
26974,10000010
27079,10010000
27083,10010001
26594,100000000
28442,100000001
26973,100000100
27081,100100000
27085,100100010
26595,1000000000
28438,1000000001
28443,1000000010
26976,1000001000
27088,1000001001
27080,1001000000
27084,1001000100
26593,10000000000
28437,10000000010
28440,10000000100
26977,10000010000
27087,10000010001
27089,10000010010
27091,10000010011
26592,100000000000
28441,100000001000
27090,100000100100
27092,100000100101
26598,1000000000000
27095,1000000000001
28439,1000000010000
26597,10000000000000
28436,10000000000001
27093,10000000000010
28444,10000000100000
28447,10000000100001
26601,100000000000000
28434,100000000000001
28435,100000000000010
27094,100000000000100
28445,100000001000000
28446,100000001000001
28448,100000001000010
28451,100000001000011
26599,1000000000000000
27135,1000000000000001
28433,1000000000000010
27096,1000000000001000
27101,1000000000001001
28449,1000000010000100
28450,1000000010000101
26600,10000000000000000
27137,10000000000000001
27134,10000000000000010
27097,10000000000010000
27127,10000000000010001
27102,10000000000010010
26596,100000000000000000
28432,100000000000000001
27136,100000000000000010
27098,100000000000100000
27112,100000000000100001
27128,100000000000100010
27133,100000000000100011
27103,100000000000100100
27106,100000000000100101
26603,1000000000000000000
28424,1000000000000000001
28431,1000000000000000010
27100,1000000000001000000
27126,1000000000001000001
27114,1000000000001000010
27120,1000000000001000011
27129,1000000000001000100
27130,1000000000001000101
27104,1000000000001001000
27107,1000000000001001001
26604,10000000000000000000
27139,10000000000000000001
28423,10000000000000000010
27099,10000000000010000000
27113,10000000000010000100
27119,10000000000010000110
27131,10000000000010001010
27132,10000000000010001011
27105,10000000000010010000
27108,10000000000010010001
26602,100000000000000000000
27141,100000000000000000001
27138,100000000000000000010
28425,100000000000000000100
28430,100000000000000000101
27115,100000000000100001000
27109,100000000000100100010
27111,100000000000100100011
26605,1000000000000000000000
27144,1000000000000000000001
27142,1000000000000000000010
28426,1000000000000000001000
28428,1000000000000000001001
27116,1000000000001000010000
27121,1000000000001000010001
27110,1000000000001001000100
26608,10000000000000000000000
27148,10000000000000000000001
27143,10000000000000000000010
27140,10000000000000000000100
28427,10000000000000000010000
28429,10000000000000000010001
27117,10000000000010000100000
28822,10000000000010000100001
27122,10000000000010000100010
27124,10000000000010000100011
26611,100000000000000000000000
28422,100000000000000000000001
27147,100000000000000000000010
27145,100000000000000000000100
27146,100000000000000000000101
27118,100000000000100001000000
28820,100000000000100001000010
28824,100000000000100001000011
27123,100000000000100001000100
27125,100000000000100001000110
26609,1000000000000000000000000
28421,1000000000000000000000010
27149,1000000000000000000000100
27150,1000000000000000000000101
28819,1000000000001000010000100
28821,1000000000001000010000101
26606,10000000000000000000000000
28420,10000000000000000000000100
28817,10000000000010000100001000
28818,10000000000010000100001001
27069,10000000000010000100001010
26610,100000000000000000000000000
28823,100000000000100001000010000
28816,100000000000100001000010010
28825,100000000000100001000010011
26607,1000000000000000000000000000
27071,1000000000000000000000000001
28828,1000000000001000010000100100
28830,1000000000001000010000100101
28457,1000000000001000010000100110
26612,10000000000000000000000000000
26900,10000000000000000000000000001
27070,10000000000000000000000000010
27068,10000000000010000100001001000
28829,10000000000010000100001001010
28456,10000000000010000100001001100
26613,100000000000000000000000000000
27194,100000000000000000000000000001
26903,100000000000000000000000000010
26614,1000000000000000000000000000000
28419,1000000000000000000000000000001
27193,1000000000000000000000000000010
26904,1000000000000000000000000000100
27151,1000000000000000000000000000101
26615,10000000000000000000000000000000
28417,10000000000000000000000000000001
28418,10000000000000000000000000000010
26901,10000000000000000000000000001000
27154,10000000000000000000000000001001
27152,10000000000000000000000000001010
26616,100000000000000000000000000000000
28408,100000000000000000000000000000001
28416,100000000000000000000000000000010
26902,100000000000000000000000000010000
27153,100000000000000000000000000010010
26618,1000000000000000000000000000000000
27196,1000000000000000000000000000000001
28407,1000000000000000000000000000000010
26905,1000000000000000000000000000100000
27155,1000000000000000000000000000100001
26617,10000000000000000000000000000000000
28406,10000000000000000000000000000000001
27195,10000000000000000000000000000000010
28409,10000000000000000000000000000000100
28414,10000000000000000000000000000000101
26906,10000000000000000000000000001000000
27170,10000000000000000000000000001000001
27156,10000000000000000000000000001000010
27160,10000000000000000000000000001000011
26621,100000000000000000000000000000000000
26935,100000000000000000000000000000000001
28405,100000000000000000000000000000000010
27197,100000000000000000000000000000000100
27204,100000000000000000000000000000000101
28410,100000000000000000000000000000001000
28411,100000000000000000000000000000001001
28415,100000000000000000000000000000001010
26907,100000000000000000000000000010000000
27171,100000000000000000000000000010000001
27169,100000000000000000000000000010000010
27157,100000000000000000000000000010000100
27161,100000000000000000000000000010000101
27159,100000000000000000000000000010000110
26620,1000000000000000000000000000000000000
28404,1000000000000000000000000000000000001
26934,1000000000000000000000000000000000010
27198,1000000000000000000000000000000001000
27201,1000000000000000000000000000000001001
28412,1000000000000000000000000000000010010
28413,1000000000000000000000000000000010011
26908,1000000000000000000000000000100000000
27172,1000000000000000000000000000100000001
27158,1000000000000000000000000000100001000
27162,1000000000000000000000000000100001001
26619,10000000000000000000000000000000000000
28401,10000000000000000000000000000000000001
28403,10000000000000000000000000000000000010
26936,10000000000000000000000000000000000100
27205,10000000000000000000000000000000000101
27199,10000000000000000000000000000000010000
27202,10000000000000000000000000000000010010
26910,10000000000000000000000000001000000000
27173,10000000000000000000000000001000000001
27168,10000000000000000000000000001000010010
26622,100000000000000000000000000000000000000
27210,100000000000000000000000000000000000001
28402,100000000000000000000000000000000000010
27206,100000000000000000000000000000000001010
27208,100000000000000000000000000000000001011
27200,100000000000000000000000000000000100000
27203,100000000000000000000000000000000100001
26909,100000000000000000000000000010000000000
27163,100000000000000000000000000010000100100
27164,100000000000000000000000000010000100101
28512,1000000000000000000000000000000000000000
28517,1000000000000000000000000000000000000001
27209,1000000000000000000000000000000000000010
27207,1000000000000000000000000000000000010100
26911,1000000000000000000000000000100000000000
27191,1000000000000000000000000000100000000001
27166,1000000000000000000000000000100001001000
27165,1000000000000000000000000000100001001010
27167,1000000000000000000000000000100001001011
28389,10000000000000000000000000000000000000000
28535,10000000000000000000000000000000000000001
28571,10000000000000000000000000000000000000010
27212,10000000000000000000000000000000000000100
27215,10000000000000000000000000000000000000101
26912,10000000000000000000000000001000000000000
27188,10000000000000000000000000001000000000001
27192,10000000000000000000000000001000000000010
28388,100000000000000000000000000000000000000000
28387,100000000000000000000000000000000000000010
28534,100000000000000000000000000000000000000011
28570,100000000000000000000000000000000000000100
27214,100000000000000000000000000000000000001000
26913,100000000000000000000000000010000000000000
27181,100000000000000000000000000010000000000001
27189,100000000000000000000000000010000000000010
27190,100000000000000000000000000010000000000011
28390,1000000000000000000000000000000000000000000
28396,1000000000000000000000000000000000000000001
28386,1000000000000000000000000000000000000000100
28497,1000000000000000000000000000000000000000110
27211,1000000000000000000000000000000000000010000
27174,1000000000000000000000000000100000000000000
27182,1000000000000000000000000000100000000000010
27187,1000000000000000000000000000100000000000011
28391,10000000000000000000000000000000000000000000
28397,10000000000000000000000000000000000000000001
28511,10000000000000000000000000000000000000001100
27213,10000000000000000000000000000000000000100000
27175,10000000000000000000000000001000000000000000
27183,10000000000000000000000000001000000000000100
27186,10000000000000000000000000001000000000000110
28392,100000000000000000000000000000000000000000000
27067,100000000000000000000000000000000000000011000
28536,100000000000000000000000000000000000000011001
27177,100000000000000000000000000010000000000000000
27178,100000000000000000000000000010000000000000001
27185,100000000000000000000000000010000000000001100
28393,1000000000000000000000000000000000000000000000
27066,1000000000000000000000000000000000000000110000
26623,1000000000000000000000000000000000000000110010
28378,1000000000000000000000000000000000000000110011
27176,1000000000000000000000000000100000000000000000
27179,1000000000000000000000000000100000000000000010
27180,1000000000000000000000000000100000000000000011
27184,1000000000000000000000000000100000000000011000
28394,10000000000000000000000000000000000000000000000
28398,10000000000000000000000000000000000000000000001
28803,10000000000000000000000000000000000000001100000
26626,10000000000000000000000000000000000000001100100
