"rid", "binaryID"
54112,1
54115,10
54111,100
55118,101
54114,1000
55120,1001
55117,1010
54113,10000
55567,10001
55119,10010
54116,100000
55121,100001
55568,100010
54117,1000000
55562,1000001
55122,1000010
54118,10000000
54123,10000001
55566,10000010
55123,10000100
54119,100000000
54124,100000010
55125,100000011
55564,100000100
55124,100001000
54120,1000000000
55524,1000000001
54125,1000000100
55129,1000000101
55126,1000000110
55563,1000001000
55527,10000000000
55627,10000000001
55521,10000000010
54126,10000001000
55137,10000001001
55132,10000001010
55127,10000001100
55565,10000010000
55525,100000000000
55551,100000000010
55649,100000000011
55522,100000000100
54128,100000010000
55520,100000010001
55136,100000010010
55131,100000010100
55128,100000011000
55526,1000000000000
55553,1000000000100
55648,1000000000110
55523,1000000001000
54127,1000000100000
55517,1000000100001
55519,1000000100010
55138,1000000100100
55130,1000000101000
55550,10000000001000
54121,10000000001100
54129,10000001000000
54267,10000001000001
55518,10000001000010
55135,10000001001000
55133,10000001010000
55552,100000000010000
54122,100000000011000
55650,100000010000000
55695,100000010000001
54266,100000010000010
55516,100000010000100
55139,100000010010000
55140,100000010010001
55134,100000010100000
55554,1000000000100000
55560,1000000000100001
55529,1000000000110000
55549,1000000000110001
54131,1000000100000000
55510,1000000100000001
55694,1000000100000010
54268,1000000100000100
55141,1000000100100010
55143,1000000100100011
55596,10000000001000000
55556,10000000001000010
55531,10000000001100000
54130,10000001000000000
55511,10000001000000010
55514,10000001000000100
55515,10000001000000101
54269,10000001000001000
55142,10000001001000100
55146,10000001001000101
55559,100000000010000100
55528,100000000011000000
54132,100000010000000000
55508,100000010000000001
55512,100000010000000100
54270,100000010000010000
55286,100000010000010001
55144,100000010010001010
55558,1000000000100001000
55530,1000000000110000000
54133,1000000100000000000
54285,1000000100000000001
55509,1000000100000000010
55513,1000000100000001000
54271,1000000100000100000
55285,1000000100000100001
55145,1000000100100010100
55561,10000000001000010000
55907,10000000001100000000
54134,10000001000000000000
55498,10000001000000000001
54284,10000001000000000010
54272,10000001000001000000
55157,10000001000001000001
55284,10000001000001000010
55147,10000001001000101000
55156,10000001001000101001
55557,100000000010000100000
55905,100000000011000000000
55906,100000000011000000001
54135,100000010000000000000
55482,100000010000000000001
54286,100000010000000000100
54273,100000010000010000000
55281,100000010000010000001
55158,100000010000010000010
55148,100000010010001010000
55153,100000010010001010001
55555,1000000000100001000000
55535,1000000000110000000000
55532,1000000000110000000010
54136,1000000100000000000000
55477,1000000100000000000001
55483,1000000100000000000010
55493,1000000100000000000011
54288,1000000100000000001000
54274,1000000100000100000000
55282,1000000100000100000010
55283,1000000100000100000011
55151,1000000100100010100000
55155,1000000100100010100001
55533,10000000001100000000100
55536,10000000001100000000101
54137,10000001000000000000000
55478,10000001000000000000010
55479,10000001000000000000011
55484,10000001000000000000100
55491,10000001000000000000110
54289,10000001000000000010000
54275,10000001000001000000000
55150,10000001001000101000000
55534,100000000011000000001000
55541,100000000011000000001001
55537,100000000011000000001010
54138,100000010000000000000000
55480,100000010000000000000110
55481,100000010000000000000111
55485,100000010000000000001000
55490,100000010000000000001100
54287,100000010000000000100000
54276,100000010000010000000000
55159,100000010000010000000001
55149,100000010010001010000000
55542,1000000000110000000010010
55548,1000000000110000000010011
55908,1000000000110000000010100
54139,1000000100000000000000000
55288,1000000100000000000000001
55901,1000000100000000000010000
55487,1000000100000000000011000
54290,1000000100000000001000000
54278,1000000100000100000000000
55160,1000000100000100000000010
55860,1000000100100010100000000
55543,10000000001100000000100100
55546,10000000001100000000100101
55909,10000000001100000000101000
54140,10000001000000000000000000
55295,10000001000000000000000001
55287,10000001000000000000000010
55899,10000001000000000000100000
55900,10000001000000000000100001
55489,10000001000000000000110000
54291,10000001000000000010000000
54277,10000001000001000000000000
55858,10000001001000101000000000
55859,10000001001000101000000001
55547,100000000011000000001001010
55538,100000000011000000001010000
54141,100000010000000000000000000
55476,100000010000000000000000001
55298,100000010000000000000000010
55289,100000010000000000000000100
55486,100000010000000000001000000
55496,100000010000000000001000010
55492,100000010000000000001100000
55705,100000010000000000100000000
54279,100000010000010000000000000
55278,100000010000010000000000001
55152,100000010010001010000000000
55154,100000010010001010000000010
55544,1000000000110000000010010100
55539,1000000000110000000010100000
55540,1000000000110000000010100001
54147,1000000100000000000000000000
55299,1000000100000000000000000001
55297,1000000100000000000000000100
55290,1000000100000000000000001000
55293,1000000100000000000000001001
55497,1000000100000000000010000100
55488,1000000100000000000011000000
55704,1000000100000000001000000000
55706,1000000100000000001000000001
54280,1000000100000100000000000000
55161,1000000100000100000000000001
55279,1000000100000100000000000010
55545,10000000001100000000100101000
54142,10000001000000000000000000000
55300,10000001000000000000000000010
55301,10000001000000000000000000011
55296,10000001000000000000000001000
55291,10000001000000000000000010000
55294,10000001000000000000000010001
55494,10000001000000000000110000000
55499,10000001000000000010000000000
54292,10000001000000000010000000010
54283,10000001000001000000000000000
55186,10000001000001000000000000001
55162,10000001000001000000000000010
55280,10000001000001000000000000100
54146,100000010000000000000000000000
55292,100000010000000000000000100000
55495,100000010000000000001100000000
55500,100000010000000000100000000000
54293,100000010000000000100000000100
54282,100000010000010000000000000000
55187,100000010000010000000000000010
54145,1000000100000000000000000000000
55934,1000000100000000000000000000001
55501,1000000100000000001000000000000
54281,1000000100000100000000000000000
55188,1000000100000100000000000000100
54144,10000001000000000000000000000000
54322,10000001000000000000000000000010
55904,10000001000000000010000000000000
55864,10000001000001000000000000000000
55189,10000001000001000000000000001000
55276,10000001000001000000000000001001
54143,100000010000000000000000000000000
55902,100000010000000000100000000000000
55903,100000010000000000100000000000001
55865,100000010000010000000000000000000
55867,100000010000010000000000000000001
55872,100000010000010000000000000010000
55275,100000010000010000000000000010010
54148,1000000100000000000000000000000000
54150,1000000100000000000000000000000001
55507,1000000100000000001000000000000000
55502,1000000100000000001000000000000010
55185,1000000100000100000000000000000000
55866,1000000100000100000000000000000010
55868,1000000100000100000000000000000011
55870,1000000100000100000000000000100000
55871,1000000100000100000000000000100001
55274,1000000100000100000000000000100100
54149,10000001000000000000000000000000000
55304,10000001000000000000000000000000001
54151,10000001000000000000000000000000010
54299,10000001000000000000000000000000011
54317,10000001000000000010000000000000000
55503,10000001000000000010000000000000100
55504,10000001000000000010000000000000101
55184,10000001000001000000000000000000000
55863,10000001000001000000000000000000100
55869,10000001000001000000000000000000101
55173,10000001000001000000000000000000110
55273,10000001000001000000000000001000000
55190,10000001000001000000000000001000010
55277,10000001000001000000000000001001000
55885,100000010000000000000000000000000000
55305,100000010000000000000000000000000010
55307,100000010000000000000000000000000011
54152,100000010000000000000000000000000100
55662,100000010000000000000000000000000101
54300,100000010000000000000000000000000110
55316,100000010000000000000000000000000111
55926,100000010000000000100000000000000000
55505,100000010000000000100000000000001010
55506,100000010000000000100000000000001011
55861,100000010000010000000000000000001000
55862,100000010000010000000000000000001001
55166,100000010000010000000000000000001010
55174,100000010000010000000000000000001100
55191,100000010000010000000000000010000100
55886,1000000100000000000000000000000000000
55887,1000000100000000000000000000000000001
55306,1000000100000000000000000000000000100
55308,1000000100000000000000000000000000110
54153,1000000100000000000000000000000001000
55658,1000000100000000000000000000000001010
54301,1000000100000000000000000000000001100
55637,1000000100000000000000000000000001110
55638,1000000100000000000000000000000001111
55927,1000000100000000001000000000000000000
54381,1000000100000000001000000000000010100
55680,1000000100000000001000000000000010101
55183,1000000100000100000000000000000010000
55176,1000000100000100000000000000000010010
55164,1000000100000100000000000000000010100
55175,1000000100000100000000000000000011000
55192,1000000100000100000000000000100001000
55303,10000001000000000000000000000000000000
55302,10000001000000000000000000000000000010
55693,10000001000000000000000000000000001000
54154,10000001000000000000000000000000010000
55324,10000001000000000000000000000000010001
55661,10000001000000000000000000000000010100
54302,10000001000000000000000000000000011100
55315,10000001000000000000000000000000011101
55671,10000001000000000000000000000000011110
55599,10000001000000000010000000000000000000
54380,10000001000000000010000000000000101000
55679,10000001000000000010000000000000101010
55177,10000001000001000000000000000000100100
55181,10000001000001000000000000000000100101
55165,10000001000001000000000000000000101000
55193,10000001000001000000000000001000010000
55266,10000001000001000000000000001000010001
55892,100000010000000000000000000000000000000
55890,100000010000000000000000000000000000100
54155,100000010000000000000000000000000100000
55317,100000010000000000000000000000000100001
55325,100000010000000000000000000000000100010
