"rid", "binaryID"
29139,1
30658,10
64284,11
30657,100
30738,101
30653,110
30743,111
30734,1000
30740,1010
30654,1100
30742,1110
29145,10000
30733,10001
30737,10100
29147,11000
30656,11001
29152,11100
30659,11101
29143,100000
30575,100010
30741,101000
29146,110000
29148,110010
30655,110011
29151,111000
29102,111010
30718,111011
29144,1000000
29140,1000100
30739,1010000
29149,1100100
30652,1100110
29150,1110000
29101,1110100
30717,1110110
29141,10001000
29142,10001001
30735,10100000
29153,11100000
29154,11100001
30584,11101000
29099,11101100
30702,11101101
30703,100010010
30736,101000000
29155,111000010
30585,111010000
29100,111011010
30701,111011011
29156,1110000100
30586,1110100000
31025,1110110100
29157,11100001000
30587,11101000000
31026,11101101000
31027,11101101001
29158,111000010000
30660,111010000000
29096,111011010000
29095,111011010010
29103,1110100000000
30578,1110110100100
30579,1110110100101
30661,11101000000000
30583,11101101001000
29094,11101101001010
30577,11101101001011
29097,111010000000000
30582,111011010010000
30662,1110100000000000
29098,11101000000000000
30580,111010000000000000
30581,111010000000000001
