"rid", "binaryID"
52007,1
52008,10
52009,100
51014,1000
51015,10000
51583,10001
51017,100000
51584,100010
51016,1000000
52013,10000000
52014,100000000
51020,1000000000
51019,10000000000
51018,100000000000
51021,1000000000000
51022,10000000000000
52177,10000000000001
52120,100000000000000
51905,100000000000010
52118,1000000000000000
52119,1000000000000001
51906,1000000000000100
51908,1000000000000101
51025,10000000000000000
51579,10000000000000010
51907,10000000000001000
51909,10000000000001010
51911,10000000000001011
51024,100000000000000000
51910,100000000000010110
51023,1000000000000000000
51912,1000000000000101100
51026,10000000000000000000
51581,10000000000000000001
51913,10000000000001011000
51027,100000000000000000000
51580,100000000000000000001
51067,100000000000000000010
51582,100000000000000000011
51914,100000000000010110000
38260,1000000000000000000110
38261,1000000000000000000111
38262,10000000000000000001110
38263,10000000000000000001111
38264,100000000000000000011110
38266,100000000000000000011111
38265,1000000000000000000111110
38267,1000000000000000000111111
